betaP, Volume Fraction
1.000000000000000000e+00,2.731765686546068217e-01
1.000000000000000000e+00,2.650508231289868677e-01
1.000000000000000000e+00,2.907979354808991057e-01
1.000000000000000000e+00,3.320168714337591309e-01
1.000000000000000000e+00,2.776751769325513930e-01
1.000000000000000000e+00,2.647256498119767709e-01
1.000000000000000000e+00,2.572757830351259933e-01
1.000000000000000000e+00,2.505286893796827008e-01
1.000000000000000000e+00,2.336471794585288364e-01
1.000000000000000000e+00,2.521078922781694320e-01
1.000000000000000000e+00,2.911512536587974598e-01
1.000000000000000000e+00,2.389247341560324922e-01
1.000000000000000000e+00,2.467582332986402727e-01
1.000000000000000000e+00,2.427717582609934255e-01
1.000000000000000000e+00,2.407437434066055093e-01
1.000000000000000000e+00,2.472886811747221913e-01
1.000000000000000000e+00,2.361500483590619481e-01
1.000000000000000000e+00,2.394944585411556692e-01
1.000000000000000000e+00,2.348418310214144544e-01
1.000000000000000000e+00,2.629657549829290120e-01
1.000000000000000000e+00,2.980197328509516241e-01
1.000000000000000000e+00,2.442540389564733239e-01
1.000000000000000000e+00,2.607915643153017604e-01
1.000000000000000000e+00,2.741912338542477623e-01
1.000000000000000000e+00,2.700191721345505669e-01
1.000000000000000000e+00,2.670553809500924580e-01
1.000000000000000000e+00,3.024782385557981401e-01
1.000000000000000000e+00,2.648441328450824583e-01
1.000000000000000000e+00,2.226622890117210818e-01
1.000000000000000000e+00,2.358352282449992787e-01
1.000000000000000000e+00,2.461371691309612308e-01
1.000000000000000000e+00,2.289104400090470615e-01
1.000000000000000000e+00,2.357795430763297007e-01
1.000000000000000000e+00,2.432036483355633771e-01
1.000000000000000000e+00,3.000292908453872087e-01
1.000000000000000000e+00,2.757959551045677804e-01
1.000000000000000000e+00,2.534716456706637699e-01
1.000000000000000000e+00,2.545756789022421973e-01
1.000000000000000000e+00,2.475720478182634743e-01
1.000000000000000000e+00,2.634670738158606529e-01
1.000000000000000000e+00,2.459088630966454470e-01
1.000000000000000000e+00,3.023195144690999925e-01
1.000000000000000000e+00,2.388390425680808893e-01
1.000000000000000000e+00,2.785298988459623537e-01
1.000000000000000000e+00,2.803701735955623775e-01
1.000000000000000000e+00,2.870876651937841473e-01
1.000000000000000000e+00,2.950639954364868700e-01
1.000000000000000000e+00,2.938805355523363416e-01
1.000000000000000000e+00,2.685578966162845416e-01
1.000000000000000000e+00,2.516183879566720738e-01
1.000000000000000000e+00,2.657767939669505863e-01
1.000000000000000000e+00,2.615326575563757250e-01
1.000000000000000000e+00,2.451810222211804891e-01
1.000000000000000000e+00,2.553793362640489062e-01
1.000000000000000000e+00,2.543296891964205164e-01
1.000000000000000000e+00,2.744063060662579878e-01
1.000000000000000000e+00,2.463505579411275903e-01
1.000000000000000000e+00,2.517932836645443428e-01
1.000000000000000000e+00,3.010167838871365409e-01
1.000000000000000000e+00,2.602639867018305408e-01
1.000000000000000000e+00,2.631459573061517565e-01
1.000000000000000000e+00,2.705698458979114429e-01
1.000000000000000000e+00,2.543049356985817577e-01
1.000000000000000000e+00,2.355863925387517155e-01
1.000000000000000000e+00,2.079999498758183796e-01
1.000000000000000000e+00,2.521992838067758091e-01
1.000000000000000000e+00,2.367322772969274736e-01
1.000000000000000000e+00,2.518567618492985605e-01
1.000000000000000000e+00,2.670908968863376365e-01
1.000000000000000000e+00,2.507603867593411473e-01
1.000000000000000000e+00,2.576788221743848140e-01
1.000000000000000000e+00,2.420752709526927393e-01
1.000000000000000000e+00,2.732281106598707376e-01
1.000000000000000000e+00,2.546721710109291492e-01
1.000000000000000000e+00,2.349320433302232447e-01
1.000000000000000000e+00,2.485685976684626763e-01
1.000000000000000000e+00,2.577646222692719924e-01
1.000000000000000000e+00,2.746428017206907213e-01
1.000000000000000000e+00,2.744904600553375595e-01
1.000000000000000000e+00,2.764371473822664904e-01
1.000000000000000000e+00,2.706132983772107647e-01
1.000000000000000000e+00,2.442422938611201466e-01
1.000000000000000000e+00,2.768136709458242084e-01
1.000000000000000000e+00,2.234314988551578396e-01
1.000000000000000000e+00,2.463980819478993334e-01
1.000000000000000000e+00,2.604942284288623844e-01
1.000000000000000000e+00,2.839407619485779799e-01
1.000000000000000000e+00,3.005506486440964742e-01
1.000000000000000000e+00,2.410801187223480802e-01
1.000000000000000000e+00,2.879747483389523133e-01
1.000000000000000000e+00,2.770004611542332129e-01
1.000000000000000000e+00,2.543218324534601282e-01
1.000000000000000000e+00,2.749499235314341594e-01
1.000000000000000000e+00,2.373506327722782472e-01
1.000000000000000000e+00,2.577217300700866409e-01
1.000000000000000000e+00,2.620532790488310781e-01
1.000000000000000000e+00,2.372768024367308548e-01
1.000000000000000000e+00,2.658492705343895590e-01
1.000000000000000000e+00,3.005327778513819936e-01
1.000000000000000000e+00,2.865291807194964013e-01
1.000000000000000000e+00,2.722965999079738353e-01
1.000000000000000000e+00,2.478069073258199750e-01
1.000000000000000000e+00,2.639733418033206602e-01
1.000000000000000000e+00,2.721674824943571824e-01
1.000000000000000000e+00,2.722190059843411780e-01
1.000000000000000000e+00,2.737593732675617231e-01
1.000000000000000000e+00,3.037229221779239041e-01
1.000000000000000000e+00,2.656470874471349997e-01
1.000000000000000000e+00,2.475846212234329713e-01
1.000000000000000000e+00,2.472134700793784390e-01
1.000000000000000000e+00,2.354149809309526165e-01
1.000000000000000000e+00,2.388383319723287879e-01
1.000000000000000000e+00,2.394003034545844899e-01
1.000000000000000000e+00,2.356554437380806721e-01
1.000000000000000000e+00,2.784181238886964116e-01
1.000000000000000000e+00,2.948811781386846409e-01
1.000000000000000000e+00,2.543690693366963962e-01
1.000000000000000000e+00,2.333802440800118450e-01
1.000000000000000000e+00,2.536586710166324199e-01
1.000000000000000000e+00,2.602623643138748943e-01
1.000000000000000000e+00,2.416636610254839779e-01
1.000000000000000000e+00,2.282852406305633519e-01
1.000000000000000000e+00,2.466643788571125928e-01
1.000000000000000000e+00,2.576386663670339749e-01
1.000000000000000000e+00,2.570277877344686046e-01
1.000000000000000000e+00,2.526750187585447560e-01
1.000000000000000000e+00,2.451862989573489748e-01
1.000000000000000000e+00,2.478235493902296305e-01
1.000000000000000000e+00,2.534537869744452054e-01
1.000000000000000000e+00,2.315791863883215063e-01
1.000000000000000000e+00,2.658176019695345227e-01
1.000000000000000000e+00,3.368943075518442964e-01
1.000000000000000000e+00,3.069486024153266768e-01
1.000000000000000000e+00,2.748316205668315249e-01
1.000000000000000000e+00,2.341002752955109456e-01
1.000000000000000000e+00,2.741214626691777512e-01
1.000000000000000000e+00,2.932518126505246348e-01
1.000000000000000000e+00,2.907499761754845369e-01
1.000000000000000000e+00,2.664768494163920476e-01
1.000000000000000000e+00,2.798778686890707190e-01
1.000000000000000000e+00,2.780033866102382123e-01
1.000000000000000000e+00,3.231421950981413493e-01
1.000000000000000000e+00,3.280435806676430532e-01
1.000000000000000000e+00,3.062979285043988531e-01
1.000000000000000000e+00,2.945993121760535072e-01
1.000000000000000000e+00,2.895928889125169436e-01
1.000000000000000000e+00,2.782935543081615504e-01
1.000000000000000000e+00,2.729602975782784990e-01
1.000000000000000000e+00,2.422556043394573366e-01
1.000000000000000000e+00,2.571673315098768620e-01
1.000000000000000000e+00,2.296704295541614205e-01
1.000000000000000000e+00,2.433804057884720318e-01
1.000000000000000000e+00,2.872615177015648280e-01
1.000000000000000000e+00,2.648482248162623010e-01
1.000000000000000000e+00,2.763838445406639477e-01
1.000000000000000000e+00,2.371802495743111916e-01
1.000000000000000000e+00,2.377472058803825616e-01
1.000000000000000000e+00,2.509495712248859256e-01
1.000000000000000000e+00,2.424301922912232288e-01
1.000000000000000000e+00,2.434056825690376347e-01
1.000000000000000000e+00,2.691326516891722753e-01
1.000000000000000000e+00,2.975286934351680790e-01
1.000000000000000000e+00,2.615089006038850972e-01
1.000000000000000000e+00,2.307991777904009056e-01
1.000000000000000000e+00,2.270290311688047957e-01
1.000000000000000000e+00,2.581975577098956087e-01
2.000000000000000000e+00,2.852255961046052946e-01
2.000000000000000000e+00,3.611604824885517040e-01
2.000000000000000000e+00,3.785020055530220473e-01
2.000000000000000000e+00,3.723950665309427310e-01
2.000000000000000000e+00,2.982679228884152489e-01
2.000000000000000000e+00,3.649989494577726146e-01
2.000000000000000000e+00,3.413672937123841677e-01
2.000000000000000000e+00,3.897495560640641399e-01
2.000000000000000000e+00,3.610424894604050139e-01
2.000000000000000000e+00,3.564454704038198529e-01
2.000000000000000000e+00,3.349548720232801147e-01
2.000000000000000000e+00,3.318062501634204131e-01
2.000000000000000000e+00,3.279931161495049374e-01
2.000000000000000000e+00,3.545021636837105139e-01
2.000000000000000000e+00,3.413625402964746702e-01
2.000000000000000000e+00,3.759481962599771632e-01
2.000000000000000000e+00,3.676002982599204105e-01
2.000000000000000000e+00,3.751263938194836500e-01
2.000000000000000000e+00,3.551928291903653778e-01
2.000000000000000000e+00,4.118383359568998370e-01
2.000000000000000000e+00,3.915350826878463697e-01
2.000000000000000000e+00,3.707560470535641861e-01
2.000000000000000000e+00,3.730933570059662419e-01
2.000000000000000000e+00,3.980254321686761410e-01
2.000000000000000000e+00,3.893322531666233988e-01
2.000000000000000000e+00,3.460961097588817759e-01
2.000000000000000000e+00,3.276764328813045468e-01
2.000000000000000000e+00,3.699477402587801889e-01
2.000000000000000000e+00,3.601616180978711723e-01
2.000000000000000000e+00,3.667867086415002031e-01
2.000000000000000000e+00,3.661329429334135299e-01
2.000000000000000000e+00,3.659096247226283904e-01
2.000000000000000000e+00,3.487592529919337214e-01
2.000000000000000000e+00,3.738101858199326943e-01
2.000000000000000000e+00,3.758595296172417832e-01
2.000000000000000000e+00,3.636088587751611367e-01
2.000000000000000000e+00,3.779925340114341781e-01
2.000000000000000000e+00,3.592895191616717332e-01
2.000000000000000000e+00,3.453974873133856538e-01
2.000000000000000000e+00,3.501078375369707785e-01
2.000000000000000000e+00,3.156225342855236704e-01
2.000000000000000000e+00,3.087486751373209048e-01
2.000000000000000000e+00,3.137960096887999484e-01
2.000000000000000000e+00,3.501419860373900517e-01
2.000000000000000000e+00,3.549510169614927824e-01
2.000000000000000000e+00,3.556665100642243948e-01
2.000000000000000000e+00,3.766206276611104298e-01
2.000000000000000000e+00,3.640556938572093171e-01
2.000000000000000000e+00,3.771314995030823902e-01
2.000000000000000000e+00,3.628151256305819361e-01
2.000000000000000000e+00,3.722132234151639407e-01
2.000000000000000000e+00,3.872149513093040563e-01
2.000000000000000000e+00,3.544504960287882533e-01
2.000000000000000000e+00,3.588933810627983889e-01
2.000000000000000000e+00,3.611187109434006448e-01
2.000000000000000000e+00,3.436723436699621326e-01
2.000000000000000000e+00,3.303324527665525423e-01
2.000000000000000000e+00,3.089478409276961157e-01
2.000000000000000000e+00,3.757182547487684099e-01
2.000000000000000000e+00,3.618888687072709942e-01
2.000000000000000000e+00,3.926189827652256659e-01
2.000000000000000000e+00,3.917462397645077310e-01
2.000000000000000000e+00,3.729474119372044871e-01
2.000000000000000000e+00,3.384289877388850787e-01
2.000000000000000000e+00,3.564153789156014884e-01
2.000000000000000000e+00,4.033222855944681995e-01
2.000000000000000000e+00,4.104275603283419893e-01
2.000000000000000000e+00,3.739982692728466285e-01
2.000000000000000000e+00,3.330292684648325507e-01
2.000000000000000000e+00,3.418603765979156273e-01
2.000000000000000000e+00,3.701769809104795694e-01
2.000000000000000000e+00,3.383997756238259491e-01
2.000000000000000000e+00,3.391393637121185023e-01
2.000000000000000000e+00,3.241853588991029933e-01
2.000000000000000000e+00,3.578868967462066064e-01
2.000000000000000000e+00,3.796203880178805612e-01
2.000000000000000000e+00,3.886260529583989154e-01
2.000000000000000000e+00,4.000260952574572482e-01
2.000000000000000000e+00,3.544606343335099941e-01
2.000000000000000000e+00,3.745405695621570885e-01
2.000000000000000000e+00,3.279772780501941654e-01
2.000000000000000000e+00,3.583544592667513573e-01
2.000000000000000000e+00,3.570561100568256374e-01
2.000000000000000000e+00,3.325535784728269606e-01
2.000000000000000000e+00,3.715453930198915344e-01
2.000000000000000000e+00,3.689349281414847082e-01
2.000000000000000000e+00,3.812346406398757770e-01
2.000000000000000000e+00,3.838484055160933939e-01
2.000000000000000000e+00,4.119607786006673211e-01
2.000000000000000000e+00,3.595885379890764177e-01
2.000000000000000000e+00,3.557707955158441182e-01
2.000000000000000000e+00,3.802659078690354133e-01
2.000000000000000000e+00,3.501703820502549691e-01
2.000000000000000000e+00,3.251129025750252866e-01
2.000000000000000000e+00,3.883995142768075226e-01
2.000000000000000000e+00,3.695678806528089333e-01
2.000000000000000000e+00,3.618668262253832424e-01
2.000000000000000000e+00,3.196780080907482557e-01
2.000000000000000000e+00,3.101267630182591439e-01
2.000000000000000000e+00,3.656788277283284927e-01
2.000000000000000000e+00,3.562954751130796849e-01
2.000000000000000000e+00,3.680530950232780429e-01
2.000000000000000000e+00,3.334135818420455588e-01
2.000000000000000000e+00,3.674723632179158206e-01
2.000000000000000000e+00,3.840654092011420717e-01
2.000000000000000000e+00,3.922848876686228503e-01
2.000000000000000000e+00,3.451832037424317767e-01
2.000000000000000000e+00,3.638304167661238764e-01
2.000000000000000000e+00,3.501863231902269669e-01
2.000000000000000000e+00,3.406326908586668756e-01
2.000000000000000000e+00,3.890202378994482846e-01
2.000000000000000000e+00,4.043733001553441730e-01
2.000000000000000000e+00,3.593036590832671684e-01
2.000000000000000000e+00,3.729975909565863001e-01
2.000000000000000000e+00,3.432206985276219924e-01
2.000000000000000000e+00,3.556553696697830613e-01
2.000000000000000000e+00,3.500936644902891692e-01
2.000000000000000000e+00,3.635269684189499917e-01
2.000000000000000000e+00,3.622605175072566852e-01
2.000000000000000000e+00,3.279370008453010854e-01
2.000000000000000000e+00,3.271526653752381275e-01
2.000000000000000000e+00,3.737355528338870969e-01
2.000000000000000000e+00,3.679811824566305289e-01
2.000000000000000000e+00,3.694146058101487329e-01
2.000000000000000000e+00,4.030477083758586820e-01
2.000000000000000000e+00,3.922308872443867611e-01
2.000000000000000000e+00,3.459734516789190195e-01
2.000000000000000000e+00,3.864958880783634365e-01
2.000000000000000000e+00,3.862600676588391901e-01
2.000000000000000000e+00,3.830512884516247274e-01
2.000000000000000000e+00,3.623736034270713113e-01
2.000000000000000000e+00,3.697506613510322393e-01
2.000000000000000000e+00,3.829272445058237162e-01
2.000000000000000000e+00,3.537797017083332274e-01
2.000000000000000000e+00,3.578764967407313535e-01
2.000000000000000000e+00,3.730491696940591018e-01
2.000000000000000000e+00,3.663866836536442961e-01
2.000000000000000000e+00,3.705551844517628313e-01
2.000000000000000000e+00,3.319412686969650528e-01
2.000000000000000000e+00,3.377545196191290566e-01
2.000000000000000000e+00,3.392091512501942407e-01
2.000000000000000000e+00,3.707061741666653476e-01
2.000000000000000000e+00,3.751063499464252771e-01
2.000000000000000000e+00,3.434611946453636766e-01
2.000000000000000000e+00,3.669560562134437931e-01
2.000000000000000000e+00,3.366837931288561570e-01
2.000000000000000000e+00,3.543609978810581818e-01
2.000000000000000000e+00,3.630747801156603005e-01
2.000000000000000000e+00,4.087083142369737909e-01
2.000000000000000000e+00,3.263408860265256672e-01
2.000000000000000000e+00,3.899507503402362407e-01
2.000000000000000000e+00,3.718574920094303016e-01
